DEBUG   2022-08-16 23:07:55,437 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test5'}
DEBUG   2022-08-16 23:07:55,759 [main] equipo10.integrador_v01.service.ICategoriaService  - Categoria CategoriaDTO{titulo='Imagen Test5 Modif'} actualizada
DEBUG   2022-08-16 23:09:08,561 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test'}
DEBUG   2022-08-16 23:09:08,639 [main] equipo10.integrador_v01.service.ICategoriaService  - Eliminando la categoria 1
DEBUG   2022-08-16 23:09:08,747 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test2'}
DEBUG   2022-08-16 23:09:08,814 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test3'}
DEBUG   2022-08-16 23:09:09,075 [main] equipo10.integrador_v01.service.ICategoriaService  - Listado de categorías
DEBUG   2022-08-16 23:09:09,202 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test4'}
DEBUG   2022-08-16 23:09:09,210 [main] equipo10.integrador_v01.service.ICategoriaService  - Categoría 4
DEBUG   2022-08-16 23:09:09,292 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test5'}
DEBUG   2022-08-16 23:09:09,324 [main] equipo10.integrador_v01.service.ICategoriaService  - Categoria CategoriaDTO{titulo='Imagen Test5 Modif'} actualizada
DEBUG   2022-08-16 23:10:30,849 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test'}
DEBUG   2022-08-16 23:10:30,955 [main] equipo10.integrador_v01.service.ICategoriaService  - Eliminando la categoria 1
DEBUG   2022-08-16 23:10:31,243 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test2'}
DEBUG   2022-08-16 23:10:31,422 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test3'}
DEBUG   2022-08-16 23:10:31,616 [main] equipo10.integrador_v01.service.ICategoriaService  - Listado de categorías
DEBUG   2022-08-16 23:10:31,721 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test4'}
DEBUG   2022-08-16 23:10:31,727 [main] equipo10.integrador_v01.service.ICategoriaService  - Categoría 4
DEBUG   2022-08-16 23:10:31,843 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test5'}
DEBUG   2022-08-16 23:10:31,948 [main] equipo10.integrador_v01.service.ICategoriaService  - Categoria CategoriaDTO{titulo='Imagen Test5 Modif'} actualizada
INFO    2022-08-16 23:28:12,720 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1
DEBUG   2022-08-17 17:54:11,500 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test'}
DEBUG   2022-08-17 17:54:11,611 [main] equipo10.integrador_v01.service.ICategoriaService  - Eliminando la categoria 1
DEBUG   2022-08-17 17:54:12,082 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test2'}
DEBUG   2022-08-17 17:54:12,407 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test3'}
DEBUG   2022-08-17 17:54:12,881 [main] equipo10.integrador_v01.service.ICategoriaService  - Listado de categorías
DEBUG   2022-08-17 17:54:13,004 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test4'}
DEBUG   2022-08-17 17:54:13,010 [main] equipo10.integrador_v01.service.ICategoriaService  - Categoría 4
DEBUG   2022-08-17 17:54:13,160 [main] equipo10.integrador_v01.service.ICategoriaService  - Guardando nueva categoría CategoriaDTO{titulo='Imagen Test5'}
DEBUG   2022-08-17 17:54:13,449 [main] equipo10.integrador_v01.service.ICategoriaService  - Categoria CategoriaDTO{titulo='Imagen Test5 Modif'} actualizada
INFO    2022-08-20 20:40:02,818 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1
INFO    2022-08-20 22:19:38,556 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:20:36,602 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1
INFO    2022-08-20 22:20:36,618 [main] equipo10.integrador_v01.service.IProductoService  - Eliminando el producto: 1
INFO    2022-08-20 22:21:07,966 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:21:08,076 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:21:08,701 [main] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: 
INFO    2022-08-20 22:21:41,709 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:21:41,756 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 4
INFO    2022-08-20 22:22:54,294 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:27:49,565 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:44:38,244 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:47:06,010 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:47:06,098 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1
INFO    2022-08-20 22:47:06,098 [main] equipo10.integrador_v01.service.IProductoService  - Eliminando el producto: 1
INFO    2022-08-20 22:47:06,606 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:47:06,909 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:47:07,088 [main] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: 
INFO    2022-08-20 22:47:07,321 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:47:07,336 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 4
INFO    2022-08-20 22:47:07,472 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:52:03,525 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:52:28,900 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:52:28,942 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1
INFO    2022-08-20 22:52:29,109 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:52:29,341 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:52:29,599 [main] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: 
INFO    2022-08-20 22:52:30,306 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:52:30,322 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 4
INFO    2022-08-20 22:52:30,804 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:53:39,010 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:53:39,072 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1
INFO    2022-08-20 22:53:39,478 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:53:40,910 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:53:43,872 [main] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: 
INFO    2022-08-20 22:53:44,497 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:53:44,497 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 4
INFO    2022-08-20 22:53:44,872 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: 
INFO    2022-08-20 22:58:27,700 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: equipo10.integrador_v01.model.dto.ProductoDTO@7d741200
INFO    2022-08-20 22:58:27,809 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1equipo10.integrador_v01.model.dto.ProductoDTO@5101b9
INFO    2022-08-20 22:58:27,809 [main] equipo10.integrador_v01.service.IProductoService  - Eliminando el producto: 1
INFO    2022-08-20 22:58:28,403 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: equipo10.integrador_v01.model.dto.ProductoDTO@48b1b469
INFO    2022-08-20 22:58:28,668 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: equipo10.integrador_v01.model.dto.ProductoDTO@259ae1a9
INFO    2022-08-20 22:58:28,840 [main] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: [equipo10.integrador_v01.model.entity.Producto@5bd191c2, equipo10.integrador_v01.model.entity.Producto@51806858]
INFO    2022-08-20 22:58:29,044 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: equipo10.integrador_v01.model.dto.ProductoDTO@6bca6c4c
INFO    2022-08-20 22:58:29,044 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 4equipo10.integrador_v01.model.dto.ProductoDTO@6b6cf3c1
INFO    2022-08-20 22:58:29,294 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: equipo10.integrador_v01.model.dto.ProductoDTO@1b641c97
INFO    2022-08-20 22:58:29,309 [main] equipo10.integrador_v01.service.IProductoService  - Producto : 5 actualizado.
INFO    2022-08-20 23:02:54,486 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo', descripcion='descrip', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@72e4ffa2, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:02:54,783 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo1', descripcion='descrip1', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@588614f9, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:02:54,846 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo2', descripcion='descrip2', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@7fb28ed, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:02:55,066 [main] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: [equipo10.integrador_v01.model.entity.Producto@30a99b85, equipo10.integrador_v01.model.entity.Producto@30b0f674, equipo10.integrador_v01.model.entity.Producto@62818ab0, equipo10.integrador_v01.model.entity.Producto@39f5eba4, equipo10.integrador_v01.model.entity.Producto@3c070ade, equipo10.integrador_v01.model.entity.Producto@bb3487c, equipo10.integrador_v01.model.entity.Producto@650997b0]
INFO    2022-08-20 23:02:55,520 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo4', descripcion='descrip4', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@381f05a9, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:02:55,535 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 4Producto id=4, titulo='titulo4', descripcion='descrip4', imagen=null, caracteristica=null, ciudad=equipo10.integrador_v01.model.entity.Ciudad@73543048, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:02:55,677 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo5', descripcion='descrip5', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@7ef34eb3, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:02:55,692 [main] equipo10.integrador_v01.service.IProductoService  - Producto : 5 actualizado.
INFO    2022-08-20 23:04:05,736 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo', descripcion='descrip', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@4d4337f9, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:04:05,814 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1Producto id=1, titulo='titulo', descripcion='descrip', imagen=null, caracteristica=null, ciudad=equipo10.integrador_v01.model.entity.Ciudad@5fdff4f1, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:04:05,814 [main] equipo10.integrador_v01.service.IProductoService  - Eliminando el producto: 1
INFO    2022-08-20 23:04:06,299 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo1', descripcion='descrip1', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@3da701a1, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:04:06,720 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo2', descripcion='descrip2', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@1ff52a71, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:04:06,876 [main] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: [equipo10.integrador_v01.model.entity.Producto@7f922523, equipo10.integrador_v01.model.entity.Producto@1509bd56]
INFO    2022-08-20 23:04:07,095 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo4', descripcion='descrip4', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@20ee660b, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:04:07,158 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 4Producto id=4, titulo='titulo4', descripcion='descrip4', imagen=null, caracteristica=null, ciudad=equipo10.integrador_v01.model.entity.Ciudad@299615a5, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:04:07,328 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo5', descripcion='descrip5', imagen=[], caracteristica=[], ciudad=equipo10.integrador_v01.model.entity.Ciudad@6a08113d, categoria=Categoria{titulo='null'}}
INFO    2022-08-20 23:04:07,328 [main] equipo10.integrador_v01.service.IProductoService  - Producto : 5 actualizado.
INFO    2022-08-20 23:05:51,432 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo', descripcion='descrip', imagen=[], caracteristica=[], ciudad=Ciudad: id=null, localidad='null', provincia='null', producto=null}, categoria=Categoria: titulo='null'}}
INFO    2022-08-20 23:05:51,541 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 1Producto id=1, titulo='titulo', descripcion='descrip', imagen=null, caracteristica=null, ciudad=Ciudad: id=1, localidad='null', provincia='null', producto=null}, categoria=Categoria: titulo='null'}}
INFO    2022-08-20 23:05:51,541 [main] equipo10.integrador_v01.service.IProductoService  - Eliminando el producto: 1
INFO    2022-08-20 23:05:52,123 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo1', descripcion='descrip1', imagen=[], caracteristica=[], ciudad=Ciudad: id=null, localidad='null', provincia='null', producto=null}, categoria=Categoria: titulo='null'}}
INFO    2022-08-20 23:05:52,420 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo2', descripcion='descrip2', imagen=[], caracteristica=[], ciudad=Ciudad: id=null, localidad='null', provincia='null', producto=null}, categoria=Categoria: titulo='null'}}
INFO    2022-08-20 23:05:52,591 [main] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: [equipo10.integrador_v01.model.entity.Producto@56afbace, equipo10.integrador_v01.model.entity.Producto@40dcbf7]
INFO    2022-08-20 23:05:52,826 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo4', descripcion='descrip4', imagen=[], caracteristica=[], ciudad=Ciudad: id=null, localidad='null', provincia='null', producto=null}, categoria=Categoria: titulo='null'}}
INFO    2022-08-20 23:05:52,826 [main] equipo10.integrador_v01.service.IProductoService  - Producto: 4Producto id=4, titulo='titulo4', descripcion='descrip4', imagen=null, caracteristica=null, ciudad=Ciudad: id=4, localidad='null', provincia='null', producto=null}, categoria=Categoria: titulo='null'}}
INFO    2022-08-20 23:05:53,154 [main] equipo10.integrador_v01.service.IProductoService  - Guardando nuevo producto: Producto id=null, titulo='titulo5', descripcion='descrip5', imagen=[], caracteristica=[], ciudad=Ciudad: id=null, localidad='null', provincia='null', producto=null}, categoria=Categoria: titulo='null'}}
INFO    2022-08-20 23:05:53,154 [main] equipo10.integrador_v01.service.IProductoService  - Producto : 5 actualizado.
INFO    2022-08-20 23:09:04,644 [http-nio-8080-exec-2] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: [equipo10.integrador_v01.model.entity.Producto@1ea7b1d9, equipo10.integrador_v01.model.entity.Producto@295c8b07, equipo10.integrador_v01.model.entity.Producto@141fe4f, equipo10.integrador_v01.model.entity.Producto@5da75c4e]
INFO    2022-08-20 23:09:04,653 [http-nio-8080-exec-2] equipo10.integrador_v01.service.IProductoService  - Listado de categorías: [equipo10.integrador_v01.model.entity.Producto@1ea7b1d9, equipo10.integrador_v01.model.entity.Producto@295c8b07, equipo10.integrador_v01.model.entity.Producto@141fe4f, equipo10.integrador_v01.model.entity.Producto@5da75c4e]
ERROR   2022-08-20 23:11:12,296 [http-nio-8080-exec-5] equipo10.integrador_v01.exceptions.GlobalExceptions  - Error org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`); nested exception is com.fasterxml.jackson.databind.exc.MismatchedInputException: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`)
 at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 4, column: 19] (through reference chain: equipo10.integrador_v01.model.dto.ProductoDTO["imagen"])
ERROR   2022-08-20 23:11:57,430 [http-nio-8080-exec-7] equipo10.integrador_v01.exceptions.GlobalExceptions  - Error org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`); nested exception is com.fasterxml.jackson.databind.exc.MismatchedInputException: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`)
 at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 3, column: 19] (through reference chain: equipo10.integrador_v01.model.dto.ProductoDTO["imagen"])
ERROR   2022-08-20 23:14:44,640 [http-nio-8080-exec-1] equipo10.integrador_v01.exceptions.GlobalExceptions  - Error org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`); nested exception is com.fasterxml.jackson.databind.exc.MismatchedInputException: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`)
 at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 3, column: 19] (through reference chain: equipo10.integrador_v01.model.dto.ProductoDTO["imagen"])
ERROR   2022-08-20 23:17:53,404 [http-nio-8080-exec-2] equipo10.integrador_v01.exceptions.GlobalExceptions  - Error org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`); nested exception is com.fasterxml.jackson.databind.exc.MismatchedInputException: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`)
 at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 3, column: 19] (through reference chain: equipo10.integrador_v01.model.dto.ProductoDTO["imagen"])
ERROR   2022-08-20 23:21:49,829 [http-nio-8080-exec-3] equipo10.integrador_v01.exceptions.GlobalExceptions  - Error org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`); nested exception is com.fasterxml.jackson.databind.exc.MismatchedInputException: Cannot deserialize value of type `java.util.HashSet<equipo10.integrador_v01.model.entity.Imagen>` from Integer value (token `JsonToken.VALUE_NUMBER_INT`)
 at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 3, column: 19] (through reference chain: equipo10.integrador_v01.model.dto.ProductoDTO["imagen"])
